,code,name,c_name
4621,300035,中科电气,新三板
4622,300043,星辉娱乐,新三板
4623,300050,世纪鼎利,新三板
4624,300057,万顺股份,新三板
4625,300058,蓝色光标,新三板
4626,300070,碧水源,新三板
4627,300073,当升科技,新三板
4628,300078,思创医惠,新三板
4629,300095,华伍股份,新三板
4630,300096,易联众,新三板
4631,300098,高新兴,新三板
4632,300126,锐奇股份,新三板
4633,300134,大富科技,新三板
4634,300142,沃森生物,新三板
4635,300157,恒泰艾普,新三板
4636,300171,东富龙,新三板
4637,300190,维尔利,新三板
4638,300207,欣旺达,新三板
4639,300210,森远股份,新三板
4640,300213,佳讯飞鸿,新三板
4641,300226,上海钢联,新三板
4642,300251,光线传媒,新三板
4643,300252,金信诺,新三板
4644,300259,新天科技,新三板
4645,300271,华宇软件,新三板
4646,300301,长方集团,新三板
4647,300377,赢时胜,新三板
4648,300389,艾比森,新三板
4649,300440,运达科技,新三板
4650,600037,歌华有线,三网融合
4651,600050,中国联通,三网融合
4652,600088,中视传媒,三网融合
4653,600100,同方股份,三网融合
4654,600198,大唐电信,三网融合
4655,600203,福日电子,三网融合
4656,600271,航天信息,三网融合
4657,600289,ST信通,三网融合
4658,600373,中文传媒,三网融合
4659,600487,亨通光电,三网融合
4660,600498,烽火通信,三网融合
4661,600522,中天科技,三网融合
4662,600637,东方明珠,三网融合
4663,600804,鹏博士,三网融合
4664,600831,广电网络,三网融合
4665,601999,出版传媒,三网融合
4666,603322,超讯通信,三网融合
4667,000063,中兴通讯,三网融合
4668,000503,海虹控股,三网融合
4669,000665,湖北广电,三网融合
4670,000682,东方电子,三网融合
4671,000793,华闻传媒,三网融合
4672,000851,高鸿股份,三网融合
4673,000917,电广传媒,三网融合
4674,002052,同洲电子,三网融合
4675,002089,新 海 宜,三网融合
4676,002093,国脉科技,三网融合
4677,002104,恒宝股份,三网融合
4678,002148,北纬科技,三网融合
4679,002183,怡 亚 通,三网融合
4680,002194,武汉凡谷,三网融合
4681,002238,天威视讯,三网融合
4682,002261,拓维信息,三网融合
4683,002268,卫 士 通,三网融合
4684,002281,光迅科技,三网融合
4685,002292,奥飞娱乐,三网融合
4686,002313,日海通讯,三网融合
4687,002316,键桥通讯,三网融合
4688,002519,银河电子,三网融合
4689,300017,网宿科技,三网融合
4690,300025,华星创业,三网融合
4691,300027,华谊兄弟,三网融合
4692,300028,金亚科技,三网融合
4693,300079,数码科技,三网融合
4694,300104,乐视网,三网融合
4695,300250,初灵信息,三网融合
4696,300251,光线传媒,三网融合
4697,300264,佳创视讯,三网融合
4698,300555,路通视信,三网融合
4699,600028,中国石化,券商重仓
4700,600030,中信证券,券商重仓
4701,600038,中直股份,券商重仓
4702,600048,保利地产,券商重仓
4703,600060,海信电器,券商重仓
4704,600072,中船科技,券商重仓
4705,600089,特变电工,券商重仓
4706,600096,云天化,券商重仓
4707,600098,广州发展,券商重仓
4708,600143,金发科技,券商重仓
4709,600150,中国船舶,券商重仓
4710,600166,福田汽车,券商重仓
4711,600169,太原重工,券商重仓
4712,600171,上海贝岭,券商重仓
4713,600183,生益科技,券商重仓
4714,600259,广晟有色,券商重仓
4715,600268,国电南自,券商重仓
4716,600305,恒顺醋业,券商重仓
4717,600316,洪都航空,券商重仓
4718,600337,美克家居,券商重仓
4719,600352,浙江龙盛,券商重仓
4720,600372,中航电子,券商重仓
4721,600377,宁沪高速,券商重仓
4722,600420,现代制药,券商重仓
4723,600425,*ST青松,券商重仓
4724,600426,华鲁恒升,券商重仓
4725,600461,洪城水业,券商重仓
4726,600468,百利电气,券商重仓
4727,600522,中天科技,券商重仓
4728,600580,卧龙电气,券商重仓
4729,600583,海油工程,券商重仓
4730,600611,大众交通,券商重仓
4731,600649,城投控股,券商重仓
4732,600705,中航资本,券商重仓
4733,600739,辽宁成大,券商重仓
4734,600787,中储股份,券商重仓
4735,600844,*ST丹科,券商重仓
4736,600859,王府井,券商重仓
4737,600863,内蒙华电,券商重仓
4738,600879,航天电子,券商重仓
4739,600893,航发动力,券商重仓
4740,600894,广日股份,券商重仓
4741,600971,恒源煤电,券商重仓
4742,600973,宝胜股份,券商重仓
4743,600978,宜华生活,券商重仓
4744,601006,大秦铁路,券商重仓
4745,601106,*ST一重,券商重仓
4746,601179,中国西电,券商重仓
4747,601186,中国铁建,券商重仓
4748,601299,中国北车,券商重仓
4749,601336,新华保险,券商重仓
4750,601608,中信重工,券商重仓
4751,601669,中国电建,券商重仓
4752,601800,中国交建,券商重仓
4753,601919,中远海控,券商重仓
4754,601928,凤凰传媒,券商重仓
4755,601989,中国重工,券商重仓
4756,603366,日出东方,券商重仓
4757,000001,平安银行,券商重仓
4758,000416,民生控股,券商重仓
4759,000417,合肥百货,券商重仓
4760,000521,美菱电器,券商重仓
4761,000527,美的电器,券商重仓
4762,000528,柳 工,券商重仓
4763,000562,宏源证券,券商重仓
4764,000572,海马汽车,券商重仓
4765,000598,兴蓉环境,券商重仓
4766,000602,金马集团,券商重仓
4767,000623,吉林敖东,券商重仓
4768,000629,*ST钒钛,券商重仓
4769,000661,长春高新,券商重仓
4770,000768,中航飞机,券商重仓
4771,000783,长江证券,券商重仓
4772,000810,创维数字,券商重仓
4773,000823,超声电子,券商重仓
4774,000830,鲁西化工,券商重仓
4775,000850,华茂股份,券商重仓
4776,000878,云南铜业,券商重仓
4777,000882,华联股份,券商重仓
4778,002003,伟星股份,券商重仓
4779,002022,科华生物,券商重仓
4780,002049,紫光国芯,券商重仓
4781,002060,粤 水 电,券商重仓
4782,002111,威海广泰,券商重仓
4783,002140,东华科技,券商重仓
4784,002299,圣农发展,券商重仓
4785,002312,*ST三泰,券商重仓
4786,002368,太极股份,券商重仓
4787,002391,长青股份,券商重仓
4788,002430,杭氧股份,券商重仓
4789,002465,海格通信,券商重仓
4790,002501,利源精制,券商重仓
4791,002572,索菲亚,券商重仓
4792,300032,金龙机电,券商重仓
4793,300079,数码科技,券商重仓
4794,300088,长信科技,券商重仓
4795,300122,智飞生物,券商重仓
4796,300203,聚光科技,券商重仓
4797,300215,电科院,券商重仓
4798,300309,吉艾科技,券商重仓
4799,600106,重庆路桥,页岩气
4800,600157,永泰能源,页岩气
4801,600172,黄河旋风,页岩气
4802,600247,ST成城,页岩气
4803,600256,广汇能源,页岩气
4804,600378,天科股份,页岩气
4805,600387,海越股份,页岩气
4806,600509,天富能源,页岩气
4807,600739,辽宁成大,页岩气
4808,600744,华银电力,页岩气
4809,600987,航民股份,页岩气
4810,601798,蓝科高新,页岩气
4811,601899,紫金矿业,页岩气
4812,603800,道森股份,页岩气
4813,000540,中天金融,页岩气
4814,000656,金科股份,页岩气
4815,000722,湖南发展,页岩气
4816,000777,中核科技,页岩气
4817,000852,石化机械,页岩气
4818,000875,吉电股份,页岩气
4819,000883,湖北能源,页岩气
4820,000968,蓝焰控股,页岩气
4821,002021,中捷资源,页岩气
4822,002221,东华能源,页岩气
4823,002278,神开股份,页岩气
4824,002353,杰瑞股份,页岩气
4825,002444,巨星科技,页岩气
4826,002476,宝莫股份,页岩气
4827,002490,*ST墨龙,页岩气
4828,002535,林州重机,页岩气
4829,002554,惠博普,页岩气
4830,300084,海默科技,页岩气
4831,300157,恒泰艾普,页岩气
4832,300164,通源石油,页岩气
4833,300191,潜能恒信,页岩气
4834,300228,富瑞特装,页岩气
4835,300309,吉艾科技,页岩气
4836,600112,*ST天成,电子支付
4837,600198,大唐电信,电子支付
4838,600271,航天信息,电子支付
4839,600289,ST信通,电子支付
4840,600571,信雅达,电子支付
4841,600584,长电科技,电子支付
4842,600680,*ST上普,电子支付
4843,600764,中电广通,电子支付
4844,600797,浙大网新,电子支付
4845,600800,天津磁卡,电子支付
4846,000032,深桑达Ａ,电子支付
4847,000701,厦门信达,电子支付
4848,000748,长城信息,电子支付
4849,000851,高鸿股份,电子支付
4850,000948,南天信息,电子支付
4851,000997,新 大 陆,电子支付
4852,002017,东信和平,电子支付
4853,002049,紫光国芯,电子支付
4854,002095,生 意 宝,电子支付
4855,002104,恒宝股份,电子支付
4856,002117,东港股份,电子支付
4857,002119,康强电子,电子支付
4858,002138,顺络电子,电子支付
4859,002152,广电运通,电子支付
4860,002156,通富微电,电子支付
4861,002177,御银股份,电子支付
4862,002197,证通电子,电子支付
4863,002268,卫 士 通,电子支付
4864,002315,焦点科技,电子支付
4865,002396,星网锐捷,电子支付
4866,002512,达华智能,电子支付
4867,002537,海联金汇,电子支付
4868,002609,捷顺科技,电子支付
4869,300077,国民技术,电子支付
4870,300096,易联众,电子支付
4871,300130,新国都,电子支付
4872,300178,腾邦国际,电子支付
4873,300188,美亚柏科,电子支付
4874,300205,天喻信息,电子支付
4875,300248,新开普,电子支付
4876,300297,蓝盾股份,电子支付
4877,300333,兆日科技,电子支付
4878,300359,全通教育,电子支付
4879,600268,国电南自,充电桩
4880,600289,ST信通,充电桩
4881,600405,动力源,充电桩
4882,600406,国电南瑞,充电桩
4883,600525,长园集团,充电桩
4884,600680,*ST上普,充电桩
4885,000005,世纪星源,充电桩
4886,000400,许继电气,充电桩
4887,000601,韶能股份,充电桩
4888,000682,东方电子,充电桩
4889,000887,中鼎股份,充电桩
4890,002028,思源电气,充电桩
4891,002062,宏润建设,充电桩
4892,002074,国轩高科,充电桩
4893,002076,雪 莱 特,充电桩
4894,002121,科陆电子,充电桩
4895,002123,梦网集团,充电桩
4896,002190,成飞集成,充电桩
4897,002212,南洋股份,充电桩
4898,002227,奥 特 迅,充电桩
4899,002276,万马股份,充电桩
4900,002298,中电鑫龙,充电桩
4901,002335,科华恒盛,充电桩
4902,002357,富临运业,充电桩
4903,002358,森源电气,充电桩
4904,002363,隆基机械,充电桩
4905,002364,中恒电气,充电桩
4906,002518,科士达,充电桩
4907,002519,银河电子,充电桩
4908,002533,金杯电工,充电桩
4909,002632,道明光学,充电桩
4910,002660,茂硕电源,充电桩
4911,002706,良信电器,充电桩
4912,300001,特锐德,充电桩
4913,300040,九洲电气,充电桩
4914,300062,中能电气,充电桩
4915,300111,向日葵,充电桩
4916,300141,和顺电气,充电桩
4917,300209,天泽信息,充电桩
4918,300222,科大智能,充电桩
4919,300274,阳光电源,充电桩
4920,300376,易事特,充电桩
4921,300420,五洋科技,充电桩
4922,300491,通合科技,充电桩
4923,300499,高澜股份,充电桩
4924,300510,金冠电气,充电桩
4925,600008,首创股份,节能环保
4926,600133,东湖高新,节能环保
4927,600165,新日恒力,节能环保
4928,600212,江泉实业,节能环保
4929,600261,阳光照明,节能环保
4930,600268,国电南自,节能环保
4931,600303,曙光股份,节能环保
4932,600363,联创光电,节能环保
4933,600378,天科股份,节能环保
4934,600388,龙净环保,节能环保
4935,600475,华光股份,节能环保
4936,600517,置信电气,节能环保
4937,600526,菲达环保,节能环保
4938,600566,济川药业,节能环保
4939,600571,信雅达,节能环保
4940,600586,金晶科技,节能环保
4941,600649,城投控股,节能环保
4942,600792,云煤能源,节能环保
4943,600846,同济科技,节能环保
4944,600855,航天长峰,节能环保
4945,600864,哈投股份,节能环保
4946,600872,中炬高新,节能环保
4947,600874,创业环保,节能环保
4948,601388,怡球资源,节能环保
4949,601608,中信重工,节能环保
4950,000027,深圳能源,节能环保
4951,000100,TCL 集团,节能环保
4952,000404,华意压缩,节能环保
4953,000544,中原环保,节能环保
4954,000551,创元科技,节能环保
4955,000598,兴蓉环境,节能环保
4956,000619,海螺型材,节能环保
4957,000682,东方电子,节能环保
4958,000685,中山公用,节能环保
4959,000811,冰轮环境,节能环保
4960,000813,德展健康,节能环保
4961,000826,启迪桑德,节能环保
4962,000900,现代投资,节能环保
4963,000903,云内动力,节能环保
4964,000915,山大华特,节能环保
4965,000939,凯迪生态,节能环保
4966,002015,霞客环保,节能环保
4967,002076,雪 莱 特,节能环保
4968,002088,鲁阳节能,节能环保
4969,002092,中泰化学,节能环保
4970,002111,威海广泰,节能环保
4971,002130,沃尔核材,节能环保
4972,002140,东华科技,节能环保
4973,002163,中航三鑫,节能环保
4974,002200,云投生态,节能环保
4975,002233,塔牌集团,节能环保
4976,002249,大洋电机,节能环保
4977,002255,海陆重工,节能环保
4978,002256,兆新股份,节能环保
4979,002306,*ST云网,节能环保
4980,002366,台海核电,节能环保
4981,002368,太极股份,节能环保
4982,002379,宏创控股,节能环保
4983,002380,科远股份,节能环保
4984,002407,多氟多,节能环保
4985,002408,齐翔腾达,节能环保
4986,002421,达实智能,节能环保
4987,002469,三维工程,节能环保
4988,002479,富春环保,节能环保
4989,002499,科林环保,节能环保
4990,002529,海源机械,节能环保
4991,002573,清新环境,节能环保
4992,002591,恒大高新,节能环保
4993,002611,东方精工,节能环保
4994,002613,北玻股份,节能环保
4995,002616,长青集团,节能环保
4996,002630,华西能源,节能环保
4997,002645,华宏科技,节能环保
4998,002665,首航节能,节能环保
4999,002672,东江环保,节能环保
5000,300007,汉威科技,节能环保
5001,300012,华测检测,节能环保
5002,300055,万邦达,节能环保
5003,300056,三维丝,节能环保
5004,300070,碧水源,节能环保
5005,300072,三聚环保,节能环保
5006,300102,乾照光电,节能环保
5007,300105,龙源技术,节能环保
5008,300124,汇川技术,节能环保
5009,300125,易世达,节能环保
5010,300137,先河环保,节能环保
5011,300145,中金环境,节能环保
5012,300152,科融环境,节能环保
5013,300153,科泰电源,节能环保
5014,300156,神雾环保,节能环保
5015,300165,天瑞仪器,节能环保
5016,300172,中电环保,节能环保
5017,300187,永清环保,节能环保
5018,300190,维尔利,节能环保
5019,300197,铁汉生态,节能环保
5020,300203,聚光科技,节能环保
5021,300232,洲明科技,节能环保
5022,300249,依米康,节能环保
5023,300257,开山股份,节能环保
5024,300262,巴安水务,节能环保
5025,300263,隆华节能,节能环保
5026,300266,兴源环境,节能环保
5027,300272,开能环保,节能环保
5028,300293,蓝英装备,节能环保
5029,300332,天壕环境,节能环保
5030,300334,津膜科技,节能环保
5031,300343,联创互联,节能环保
5032,300355,蒙草生态,节能环保
5033,600112,*ST天成,智能电网
5034,600192,长城电工,智能电网
5035,600268,国电南自,智能电网
5036,600312,平高电气,智能电网
5037,600406,国电南瑞,智能电网
5038,600525,长园集团,智能电网
5039,600560,金自天正,智能电网
5040,600590,泰豪科技,智能电网
5041,600885,宏发股份,智能电网
5042,600973,宝胜股份,智能电网
5043,603556,海兴电力,智能电网
5044,000021,深科技,智能电网
5045,000400,许继电气,智能电网
5046,000507,珠海港,智能电网
5047,000551,创元科技,智能电网
5048,000585,东北电气,智能电网
5049,000682,东方电子,智能电网
5050,002028,思源电气,智能电网
5051,002058,威 尔 泰,智能电网
5052,002074,国轩高科,智能电网
5053,002090,金智科技,智能电网
5054,002112,三变科技,智能电网
5055,002121,科陆电子,智能电网
5056,002123,梦网集团,智能电网
5057,002169,智光电气,智能电网
5058,002180,纳思达,智能电网
5059,002184,海得控制,智能电网
5060,002322,理工环科,智能电网
5061,002339,积成电子,智能电网
5062,002356,赫美集团,智能电网
5063,300001,特锐德,智能电网
5064,300014,亿纬锂能,智能电网
5065,300018,中元股份,智能电网
5066,300044,赛为智能,智能电网
5067,300062,中能电气,智能电网
5068,300356,光一科技,智能电网
5069,300365,恒华科技,智能电网
5070,300513,恒泰实达,智能电网
5071,600000,浦发银行,超大盘
5072,600005,武钢股份,超大盘
5073,600019,宝钢股份,超大盘
5074,600028,中国石化,超大盘
5075,600030,中信证券,超大盘
5076,600036,招商银行,超大盘
5077,600050,中国联通,超大盘
5078,600547,山东黄金,超大盘
5079,600900,长江电力,超大盘
5080,601006,大秦铁路,超大盘
5081,601088,中国神华,超大盘
5082,601288,农业银行,超大盘
5083,601318,中国平安,超大盘
5084,601398,工商银行,超大盘
5085,601600,中国铝业,超大盘
5086,601668,中国建筑,超大盘
5087,601857,中国石油,超大盘
5088,601898,中煤能源,超大盘
5089,601899,紫金矿业,超大盘
5090,601919,中远海控,超大盘
5091,600037,歌华有线,云计算
5092,600100,同方股份,云计算
5093,600105,永鼎股份,云计算
5094,600198,大唐电信,云计算
5095,600289,ST信通,云计算
5096,600385,山东金泰,云计算
5097,600410,华胜天成,云计算
5098,600522,中天科技,云计算
5099,600536,中国软件,云计算
5100,600588,用友网络,云计算
5101,600589,广东榕泰,云计算
5102,600590,泰豪科技,云计算
5103,600595,中孚实业,云计算
5104,600601,方正科技,云计算
5105,600602,云赛智联,云计算
5106,600718,东软集团,云计算
5107,600728,佳都科技,云计算
5108,600756,浪潮软件,云计算
5109,600770,综艺股份,云计算
5110,600797,浙大网新,云计算
5111,600804,鹏博士,云计算
5112,600845,宝信软件,云计算
5113,600850,华东电脑,云计算
5114,601789,宁波建工,云计算
5115,601928,凤凰传媒,云计算
5116,603019,中科曙光,云计算
5117,000021,深科技,云计算
5118,000063,中兴通讯,云计算
5119,000066,中国长城,云计算
5120,000070,特发信息,云计算
5121,000611,天首发展,云计算
5122,000836,鑫茂科技,云计算
5123,000938,紫光股份,云计算
5124,000971,高升控股,云计算
5125,000977,浪潮信息,云计算
5126,002006,精功科技,云计算
5127,002063,远光软件,云计算
5128,002065,东华软件,云计算
5129,002093,国脉科技,云计算
5130,002095,生 意 宝,云计算
5131,002195,二三四五,云计算
5132,002197,证通电子,云计算
5133,002268,卫 士 通,云计算
5134,002315,焦点科技,云计算
5135,002368,太极股份,云计算
5136,002396,星网锐捷,云计算
5137,002544,杰赛科技,云计算
5138,002642,荣之联,云计算
5139,002657,中科金财,云计算
5140,300002,神州泰岳,云计算
5141,300017,网宿科技,云计算
5142,300020,银江股份,云计算
5143,300036,超图软件,云计算
5144,300051,三五互联,云计算
5145,300188,美亚柏科,云计算
5146,300229,拓尔思,云计算
5147,300245,天玑科技,云计算
5148,300290,荣科科技,云计算
5149,300297,蓝盾股份,云计算
5150,300366,创意信息,云计算
5151,300379,东方通,云计算
5152,300383,光环新网,云计算
5153,600095,哈高科,基因概念
5154,600127,金健米业,基因概念
5155,600329,中新药业,基因概念
5156,600463,空港股份,基因概念
5157,600645,中源协和,基因概念
5158,600689,上海三毛,基因概念
5159,600993,马应龙,基因概念
5160,603118,共进股份,基因概念
5161,000513,丽珠集团,基因概念
5162,000661,长春高新,基因概念
5163,000710,贝瑞基因,基因概念
5164,000822,山东海化,基因概念
5165,002007,华兰生物,基因概念
5166,002022,科华生物,基因概念
5167,002030,达安基因,基因概念
5168,002118,紫鑫药业,基因概念
5169,002172,澳洋科技,基因概念
5170,002191,劲嘉股份,基因概念
5171,002437,誉衡药业,基因概念
5172,002584,西陇科学,基因概念
5173,002603,以岭药业,基因概念
5174,002642,荣之联,基因概念
5175,300003,乐普医疗,基因概念
5176,300009,安科生物,基因概念
5177,300012,华测检测,基因概念
5178,300016,北陆药业,基因概念
5179,300030,阳普医疗,基因概念
5180,300109,新开源,基因概念
5181,300146,汤臣倍健,基因概念
5182,300171,东富龙,基因概念
5183,300216,千山药机,基因概念
5184,300244,迪安诊断,基因概念
5185,300254,仟源医药,基因概念
5186,300289,利德曼,基因概念
5187,300306,远方信息,基因概念
5188,300436,广生堂,基因概念
5189,300439,美康生物,基因概念
5190,600069,银鸽投资,准ST股
5191,600127,金健米业,准ST股
5192,600163,中闽能源,准ST股
5193,600186,莲花健康,准ST股
5194,600202,哈空调,准ST股
5195,600213,亚星客车,准ST股
5196,600265,ST景谷,准ST股
5197,600273,嘉化能源,准ST股
5198,600319,亚星化学,准ST股
5199,600346,恒力股份,准ST股
5200,600405,动力源,准ST股
5201,600408,安泰集团,准ST股
5202,600493,凤竹纺织,准ST股
5203,600540,*ST新赛,准ST股
5204,600707,彩虹股份,准ST股
5205,600713,南京医药,准ST股
5206,600730,中国高科,准ST股
5207,600744,华银电力,准ST股
5208,600753,东方银星,准ST股
5209,600760,中航黑豹,准ST股
5210,600768,宁波富邦,准ST股
5211,600980,北矿科技,准ST股
5212,601005,*ST重钢,准ST股
5213,601179,中国西电,准ST股
5214,601268,*ST二重,准ST股
5215,601866,中远海发,准ST股
5216,601919,中远海控,准ST股
5217,000510,金路集团,准ST股
5218,000519,中兵红箭,准ST股
5219,000520,长航凤凰,准ST股
5220,000597,东北制药,准ST股
5221,000606,神州易桥,准ST股
5222,000617,中油资本,准ST股
5223,000627,天茂集团,准ST股
5224,000663,永安林业,准ST股
5225,000717,韶钢松山,准ST股
5226,000836,鑫茂科技,准ST股
5227,000893,东凌国际,准ST股
5228,000897,津滨发展,准ST股
5229,000898,鞍钢股份,准ST股
5230,000976,华铁股份,准ST股
5231,002027,分众传媒,准ST股
5232,002039,黔源电力,准ST股
5233,002047,宝鹰股份,准ST股
5234,002112,三变科技,准ST股
5235,002149,西部材料,准ST股
5236,002162,悦心健康,准ST股
5237,002172,澳洋科技,准ST股
5238,002211,宏达新材,准ST股
5239,002259,升达林业,准ST股
5240,002265,西仪股份,准ST股
5241,002362,汉王科技,准ST股
5242,300073,当升科技,准ST股
5243,600017,日照港,自贸区
5244,600190,锦州港,自贸区
5245,600229,城市传媒,自贸区
5246,600241,时代万恒,自贸区
5247,600350,山东高速,自贸区
5248,600735,新华锦,自贸区
5249,600798,宁波海运,自贸区
5250,601000,唐山港,自贸区
5251,601008,连云港,自贸区
5252,603167,渤海轮渡,自贸区
5253,000416,民生控股,自贸区
5254,000599,青岛双星,自贸区
5255,000679,大连友谊,自贸区
5256,000739,普洛药业,自贸区
5257,000881,中广核技,自贸区
5258,002073,软控股份,自贸区
5259,002094,青岛金王,自贸区
5260,002498,汉缆股份,自贸区
5261,002537,海联金汇,自贸区
5262,002545,东方铁塔,自贸区
5263,002621,三垒股份,自贸区
5264,300001,特锐德,自贸区
5265,300110,华仁药业,自贸区
5266,300183,东软载波,自贸区
5267,300208,恒顺众昇,自贸区
5268,600064,南京高科,抗癌
5269,600079,人福医药,抗癌
5270,600095,哈高科,抗癌
5271,600129,太极集团,抗癌
5272,600196,复星医药,抗癌
5273,600200,江苏吴中,抗癌
5274,600216,浙江医药,抗癌
5275,600252,中恒集团,抗癌
5276,600267,海正药业,抗癌
5277,600276,恒瑞医药,抗癌
5278,600297,广汇汽车,抗癌
5279,600329,中新药业,抗癌
5280,600436,片仔癀,抗癌
5281,600535,天士力,抗癌
5282,600568,中珠医疗,抗癌
5283,600572,康恩贝,抗癌
5284,600594,益佰制药,抗癌
5285,600664,哈药股份,抗癌
5286,600812,华北制药,抗癌
5287,600826,兰生股份,抗癌
5288,600851,海欣股份,抗癌
5289,600881,亚泰集团,抗癌
5290,600993,马应龙,抗癌
5291,601607,上海医药,抗癌
5292,603998,方盛制药,抗癌
5293,000028,国药一致,抗癌
5294,000078,海王生物,抗癌
5295,000153,丰原药业,抗癌
5296,000518,四环生物,抗癌
5297,000566,海南海药,抗癌
5298,000739,普洛药业,抗癌
5299,000766,通化金马,抗癌
5300,000788,北大医药,抗癌
5301,000790,泰合健康,抗癌
5302,000819,岳阳兴长,抗癌
5303,000919,金陵药业,抗癌
5304,000999,华润三九,抗癌
5305,002004,华邦健康,抗癌
5306,002038,双鹭药业,抗癌
5307,002219,恒康医疗,抗癌
5308,002275,桂林三金,抗癌
5309,002422,科伦药业,抗癌
5310,002437,誉衡药业,抗癌
5311,002690,美亚光电,抗癌
5312,300006,莱美药业,抗癌
5313,300009,安科生物,抗癌
5314,300122,智飞生物,抗癌
5315,300147,香雪制药,抗癌
5316,300158,振东制药,抗癌
5317,300273,和佳股份,抗癌
5318,600000,浦发银行,基金重仓
5319,600011,华能国际,基金重仓
5320,600016,民生银行,基金重仓
5321,600028,中国石化,基金重仓
5322,600030,中信证券,基金重仓
5323,600036,招商银行,基金重仓
5324,600048,保利地产,基金重仓
5325,600050,中国联通,基金重仓
5326,600060,海信电器,基金重仓
5327,600062,华润双鹤,基金重仓
5328,600066,宇通客车,基金重仓
5329,600079,人福医药,基金重仓
5330,600104,上汽集团,基金重仓
5331,600111,北方稀土,基金重仓
5332,600123,兰花科创,基金重仓
5333,600199,金种子酒,基金重仓
5334,600208,新湖中宝,基金重仓
5335,600256,广汇能源,基金重仓
5336,600266,北京城建,基金重仓
5337,600267,海正药业,基金重仓
5338,600276,恒瑞医药,基金重仓
5339,600309,万华化学,基金重仓
5340,600315,上海家化,基金重仓
5341,600383,金地集团,基金重仓
5342,600406,国电南瑞,基金重仓
5343,600518,康美药业,基金重仓
5344,600519,贵州茅台,基金重仓
5345,600521,华海药业,基金重仓
5346,600535,天士力,基金重仓
5347,600547,山东黄金,基金重仓
5348,600557,康缘药业,基金重仓
5349,600570,恒生电子,基金重仓
5350,600585,海螺水泥,基金重仓
5351,600594,益佰制药,基金重仓
5352,600690,青岛海尔,基金重仓
5353,600694,大商股份,基金重仓
5354,600702,沱牌舍得,基金重仓
5355,600703,三安光电,基金重仓
5356,600741,华域汽车,基金重仓
5357,600795,国电电力,基金重仓
5358,600809,山西汾酒,基金重仓
5359,600837,海通证券,基金重仓
5360,600886,国投电力,基金重仓
5361,600887,伊利股份,基金重仓
5362,601006,大秦铁路,基金重仓
5363,601088,中国神华,基金重仓
5364,601117,中国化学,基金重仓
5365,601166,兴业银行,基金重仓
5366,601288,农业银行,基金重仓
5367,601318,中国平安,基金重仓
5368,601328,交通银行,基金重仓
5369,601398,工商银行,基金重仓
5370,601601,中国太保,基金重仓
5371,601628,中国人寿,基金重仓
5372,601633,长城汽车,基金重仓
5373,601668,中国建筑,基金重仓
5374,601699,潞安环能,基金重仓
5375,601857,中国石油,基金重仓
5376,000001,平安银行,基金重仓
5377,000002,万 科Ａ,基金重仓
5378,000024,招商地产,基金重仓
5379,000028,国药一致,基金重仓
5380,000063,中兴通讯,基金重仓
5381,000069,华侨城Ａ,基金重仓
5382,000157,中联重科,基金重仓
5383,000423,东阿阿胶,基金重仓
5384,000527,美的电器,基金重仓
5385,000538,云南白药,基金重仓
5386,000568,泸州老窖,基金重仓
5387,000581,威孚高科,基金重仓
5388,000625,长安汽车,基金重仓
5389,000630,铜陵有色,基金重仓
5390,000651,格力电器,基金重仓
5391,000776,广发证券,基金重仓
5392,000799,酒鬼酒,基金重仓
5393,000826,启迪桑德,基金重仓
5394,000858,五 粮 液,基金重仓
5395,000895,双汇发展,基金重仓
5396,000963,华东医药,基金重仓
5397,000999,华润三九,基金重仓
5398,002001,新 和 成,基金重仓
5399,002024,苏宁云商,基金重仓
5400,002029,七 匹 狼,基金重仓
5401,002038,双鹭药业,基金重仓
5402,002051,中工国际,基金重仓
5403,002063,远光软件,基金重仓
5404,002065,东华软件,基金重仓
5405,002081,金 螳 螂,基金重仓
5406,002230,科大讯飞,基金重仓
5407,002236,大华股份,基金重仓
5408,002241,歌尔股份,基金重仓
5409,002250,联化科技,基金重仓
5410,002304,洋河股份,基金重仓
5411,002310,东方园林,基金重仓
5412,002375,亚厦股份,基金重仓
5413,002385,大北农,基金重仓
5414,002415,海康威视,基金重仓
5415,002422,科伦药业,基金重仓
5416,002450,康得新,基金重仓
5417,300070,碧水源,基金重仓
5418,600074,ST保千里,安防服务
5419,600100,同方股份,安防服务
5420,600260,凯乐科技,安防服务
5421,600565,迪马股份,安防服务
5422,600654,*ST中安,安防服务
5423,600728,佳都科技,安防服务
5424,600734,实达集团,安防服务
5425,600770,综艺股份,安防服务
5426,600804,鹏博士,安防服务
5427,600855,航天长峰,安防服务
5428,000665,湖北广电,安防服务
5429,000676,智度股份,安防服务
5430,000836,鑫茂科技,安防服务
5431,000909,数源科技,安防服务
5432,002090,金智科技,安防服务
5433,002121,科陆电子,安防服务
5434,002139,拓邦股份,安防服务
5435,002214,大立科技,安防服务
5436,002230,科大讯飞,安防服务
5437,002236,大华股份,安防服务
5438,002253,川大智胜,安防服务
5439,002288,超华科技,安防服务
5440,002298,中电鑫龙,安防服务
5441,002312,*ST三泰,安防服务
5442,002415,海康威视,安防服务
5443,002444,巨星科技,安防服务
5444,002452,长高集团,安防服务
5445,002474,榕基软件,安防服务
5446,002528,英飞拓,安防服务
