code:ID,name,:LABEL
300557,理工光科,Stock
300558,贝达药业,Stock
300559,佳发安泰,Stock
300560,中富通,Stock
300561,汇金科技,Stock
300562,乐心医疗,Stock
300563,神宇股份,Stock
300565,科信技术,Stock
300566,激智科技,Stock
300567,精测电子,Stock
300569,天能重工,Stock
300570,太辰光,Stock
300571,平治信息,Stock
300572,安车检测,Stock
300573,兴齐眼药,Stock
300575,中旗股份,Stock
300576,容大感光,Stock
300577,开润股份,Stock
300579,数字认证,Stock
300581,晨曦航空,Stock
600112,*ST天成,ST;Stock
600163,中闽能源,Stock
600236,桂冠电力,Stock
600290,华仪电气,Stock
600366,宁波韵升,Stock
600396,金山股份,Stock
600425,*ST青松,ST;Stock
600505,西昌电力,Stock
600540,*ST新赛,ST;Stock
600578,京能电力,Stock
600583,海油工程,Stock
600605,汇通能源,Stock
600653,申华控股,Stock
600744,华银电力,Stock
600765,中航重机,Stock
600863,内蒙华电,Stock
601016,节能风电,Stock
601218,吉鑫科技,Stock
601558,*ST锐电,ST;Stock
000616,海航投资,Stock
000656,金科股份,Stock
000720,新能泰山,Stock
000767,漳泽电力,Stock
000836,鑫茂科技,Stock
000862,银星能源,Stock
000875,吉电股份,Stock
000958,东方能源,Stock
000966,长源电力,Stock
000970,中科三环,Stock
002009,天奇股份,Stock
002122,天马股份,Stock
002164,宁波东力,Stock
002201,九鼎新材,Stock
002202,金风科技,Stock
002451,摩恩电气,Stock
002487,大金重工,Stock
002531,天顺风能,Stock
002576,通达动力,Stock
002669,康达新材,Stock
002689,远大智能,Stock
300129,泰胜风能,Stock
300304,云意电气,Stock
300443,金雷风电,Stock
600000,浦发银行,Stock
600086,东方金钰,Stock
600106,重庆路桥,Stock
600123,兰花科创,Stock
600183,生益科技,Stock
600235,民丰特纸,Stock
600316,洪都航空,Stock
600331,宏达股份,Stock
600369,西南证券,Stock
600372,中航电子,Stock
600383,金地集团,Stock
600587,新华医疗,Stock
600643,爱建集团,Stock
600666,奥瑞德,Stock
600703,三安光电,Stock
600712,南宁百货,Stock
600713,南京医药,Stock
600794,保税科技,Stock
600971,恒源煤电,Stock
600982,宁波热电,Stock
601009,南京银行,Stock
601139,深圳燃气,Stock
601169,北京银行,Stock
601288,农业银行,Stock
601555,东吴证券,Stock
601688,华泰证券,Stock
601880,大连港,Stock
601918,新集能源,Stock
000422,湖北宜化,Stock
000426,兴业矿业,Stock
000504,南华生物,Stock
000511,*ST烯碳,ST;Stock
000536,华映科技,Stock
000562,宏源证券,Stock
000637,茂化实华,Stock
000703,恒逸石化,Stock
000729,燕京啤酒,Stock
000776,广发证券,Stock
000783,长江证券,Stock
000793,华闻传媒,Stock
000799,酒鬼酒,Stock
000829,天音控股,Stock
000920,南方汇通,Stock
000957,中通客车,Stock
000960,锡业股份,Stock
000982,*ST 中绒,ST;Stock
000999,华润三九,Stock
002013,中航机电,Stock
002086,东方海洋,Stock
002219,恒康医疗,Stock
002244,滨江集团,Stock
002267,陕天然气,Stock
002305,南国置业,Stock
002311,海大集团,Stock
002367,康力电梯,Stock
002465,海格通信,Stock
002595,豪迈科技,Stock
300054,鼎龙股份,Stock
300168,万达信息,Stock
600335,国机汽车,Stock
600699,均胜电子,Stock
600805,悦达投资,Stock
601689,拓普集团,Stock
002028,思源电气,Stock
002156,通富微电,Stock
002384,东山精密,Stock
002405,四维图新,Stock
002441,众业达,Stock
002501,利源精制,Stock
002540,亚太科技,Stock
002547,春兴精工,Stock
002635,安洁科技,Stock
002664,长鹰信质,Stock
300134,大富科技,Stock
300176,鸿特精密,Stock
300230,永利股份,Stock
300328,宜安科技,Stock
300351,永贵电器,Stock
600693,东百集团,Stock
600694,大商股份,Stock
600697,欧亚集团,Stock
600723,首商股份,Stock
600778,友好集团,Stock
600785,新华百货,Stock
600814,杭州解百,Stock
600858,银座股份,Stock
000501,鄂武商Ａ,Stock
000715,中兴商业,Stock
000987,越秀金控,Stock
600005,武钢股份,Stock
600015,华夏银行,Stock
600016,民生银行,Stock
600022,山东钢铁,Stock
600028,中国石化,Stock
600029,南方航空,Stock
600030,中信证券,Stock
600039,四川路桥,Stock
600048,保利地产,Stock
600050,中国联通,Stock
600058,五矿发展,Stock
600062,华润双鹤,Stock
600066,宇通客车,Stock
600074,ST保千里,ST;Stock
600077,宋都股份,Stock
600078,澄星股份,Stock
600079,人福医药,Stock
600107,美尔雅,Stock
600108,亚盛集团,Stock
600109,国金证券,Stock
600125,铁龙物流,Stock
600141,兴发集团,Stock
600145,*ST新亿,ST;Stock
600149,*ST坊展,ST;Stock
600150,中国船舶,Stock
600153,建发股份,Stock
600157,永泰能源,Stock
600158,中体产业,Stock
600160,巨化股份,Stock
600170,上海建工,Stock
600179,安通控股,Stock
600186,莲花健康,Stock
600188,兖州煤业,Stock
600193,创兴资源,Stock
600197,伊力特,Stock
600199,金种子酒,Stock
600216,浙江医药,Stock
600219,南山铝业,Stock
600223,鲁商置业,Stock
600239,云南城投,Stock
600240,华业资本,Stock
600252,中恒集团,Stock
600256,广汇能源,Stock
600257,大湖股份,Stock
600259,广晟有色,Stock
600260,凯乐科技,Stock
600267,海正药业,Stock
600276,恒瑞医药,Stock
600293,三峡新材,Stock
600298,安琪酵母,Stock
600300,维维股份,Stock
600301,ST南化,ST;Stock
600311,荣华实业,Stock
600312,平高电气,Stock
600315,上海家化,Stock
600321,正源股份,Stock
600332,白云山,Stock
600333,长春燃气,Stock
600340,华夏幸福,Stock
600348,阳泉煤业,Stock
600376,首开股份,Stock
600395,盘江股份,Stock
600406,国电南瑞,Stock
600408,安泰集团,Stock
600433,冠豪高新,Stock
600435,北方导航,Stock
600449,宁夏建材,Stock
600467,好当家,Stock
600489,中金黄金,Stock
600490,鹏欣资源,Stock
600495,晋西车轴,Stock
600502,安徽水利,Stock
600503,华丽家族,Stock
600518,康美药业,Stock
600519,贵州茅台,Stock
600543,莫高股份,Stock
600546,山煤国际,Stock
600557,康缘药业,Stock
600559,老白干酒,Stock
600568,中珠医疗,Stock
600588,用友网络,Stock
600598,北大荒,Stock
600600,青岛啤酒,Stock
600609,金杯汽车,Stock
600616,金枫酒业,Stock
600636,*ST爱富,ST;Stock
600637,东方明珠,Stock
600655,豫园股份,Stock
600660,福耀玻璃,Stock
600664,哈药股份,Stock
600667,太极实业,Stock
600668,尖峰集团,Stock
600674,川投能源,Stock
600675,中华企业,Stock
600692,亚通股份,Stock
600696,*ST匹凸,ST;Stock
600702,沱牌舍得,Stock
600711,盛屯矿业,Stock
600720,祁连山,Stock
600740,山西焦化,Stock
600741,华域汽车,Stock
600742,一汽富维,Stock
600743,华远地产,Stock
600747,*ST大控,ST;Stock
600748,上实发展,Stock
600750,江中药业,Stock
600800,天津磁卡,Stock
600804,鹏博士,Stock
600809,山西汾酒,Stock
600815,*ST厦工,ST;Stock
600816,安信信托,Stock
600823,世茂股份,Stock
600825,新华传媒,Stock
600837,海通证券,Stock
600839,四川长虹,Stock
600868,梅雁吉祥,Stock
600881,亚泰集团,Stock
600887,伊利股份,Stock
600893,航发动力,Stock
600970,中材国际,Stock
600987,航民股份,Stock
601001,大同煤业,Stock
601002,晋亿实业,Stock
601005,*ST重钢,ST;Stock
601006,大秦铁路,Stock
601038,一拖股份,Stock
601088,中国神华,Stock
601099,太平洋,Stock
601101,昊华能源,Stock
601111,中国国航,Stock
601117,中国化学,Stock
601166,兴业银行,Stock
601186,中国铁建,Stock
601318,中国平安,Stock
601328,交通银行,Stock
601333,广深铁路,Stock
601336,新华保险,Stock
601377,兴业证券,Stock
601388,怡球资源,Stock
601390,中国中铁,Stock
601398,工商银行,Stock
601600,中国铝业,Stock
601601,中国太保,Stock
601607,上海医药,Stock
601608,中信重工,Stock
601618,中国中冶,Stock
601628,中国人寿,Stock
601633,长城汽车,Stock
601666,平煤股份,Stock
601668,中国建筑,Stock
601699,潞安环能,Stock
601717,郑煤机,Stock
601766,中国中车,Stock
601788,光大证券,Stock
601789,宁波建工,Stock
601800,中国交建,Stock
601818,光大银行,Stock
601857,中国石油,Stock
601866,中远海发,Stock
601888,中国国旅,Stock
601898,中煤能源,Stock
601899,紫金矿业,Stock
601901,方正证券,Stock
601919,中远海控,Stock
601928,凤凰传媒,Stock
601929,吉视传媒,Stock
601939,建设银行,Stock
601958,金钼股份,Stock
601988,中国银行,Stock
601989,中国重工,Stock
601996,丰林集团,Stock
601998,中信银行,Stock
603000,人民网,Stock
000059,华锦股份,Stock
000060,中金岭南,Stock
000338,潍柴动力,Stock
000401,冀东水泥,Stock
000402,金 融 街,Stock
000423,东阿阿胶,Stock
000528,柳 工,Stock
000538,云南白药,Stock
000540,中天金融,Stock
000568,泸州老窖,Stock
000623,吉林敖东,Stock
000651,格力电器,Stock
000709,河钢股份,Stock
000718,苏宁环球,Stock
000778,新兴铸管,Stock
000780,*ST平能,ST;Stock
000792,盐湖股份,Stock
000858,五 粮 液,Stock
000876,新 希 望,Stock
000877,天山股份,Stock
000927,一汽夏利,Stock
000933,神火股份,Stock
000937,冀中能源,Stock
000968,蓝焰控股,Stock
000983,西山煤电,Stock
002001,新 和 成,Stock
002007,华兰生物,Stock
002051,中工国际,Stock
002092,中泰化学,Stock
002106,莱宝高科,Stock
002142,宁波银行,Stock
002146,荣盛发展,Stock
002155,湖南黄金,Stock
002236,大华股份,Stock
002241,歌尔股份,Stock
002304,洋河股份,Stock
002422,科伦药业,Stock
002500,山西证券,Stock
300070,碧水源,Stock
600203,福日电子,Stock
600261,阳光照明,Stock
600360,华微电子,Stock
600363,联创光电,Stock
600460,士兰微,Stock
600584,长电科技,Stock
600608,*ST沪科,ST;Stock
600651,飞乐音响,Stock
000627,天茂集团,Stock
002137,麦达数字,Stock
002197,证通电子,Stock
002229,鸿博股份,Stock
002402,和而泰,Stock
002429,兆驰股份,Stock
002449,国星光电,Stock
002638,勤上股份,Stock
002654,万润科技,Stock
002660,茂硕电源,Stock
300102,乾照光电,Stock
300162,雷曼股份,Stock
300219,鸿利智汇,Stock
300241,瑞丰光电,Stock
300269,联建光电,Stock
300296,利亚德,Stock
300301,长方集团,Stock
300303,聚飞光电,Stock
300323,华灿光电,Stock
600633,浙数文化,Stock
002027,分众传媒,Stock
002148,北纬科技,Stock
002174,游族网络,Stock
002181,粤 传 媒,Stock
002261,拓维信息,Stock
002292,奥飞娱乐,Stock
002348,高乐股份,Stock
002354,天神娱乐,Stock
002359,北讯集团,Stock
002486,嘉麟杰,Stock
002502,骅威文化,Stock
002577,雷柏科技,Stock
002602,世纪华通,Stock
002605,姚记扑克,Stock
300002,神州泰岳,Stock
300038,梅泰诺,Stock
300043,星辉娱乐,Stock
300052,中青宝,Stock
300053,欧比特,Stock
300089,文化长城,Stock
300148,天舟文化,Stock
300288,朗玛信息,Stock
300300,汉鼎宇佑,Stock
300311,任子行,Stock
300312,邦讯技术,Stock
300315,掌趣科技,Stock
300324,旋极信息,Stock
300339,润和软件,Stock
600072,中船科技,Stock
600148,长春一东,Stock
600178,东安动力,Stock
600262,北方股份,Stock
600343,航天动力,Stock
600353,旭光股份,Stock
600391,航发科技,Stock
600399,抚顺特钢,Stock
600480,凌云股份,Stock
600501,航天晨光,Stock
600562,国睿科技,Stock
600565,迪马股份,Stock
600590,泰豪科技,Stock
600592,龙溪股份,Stock
600634,富控互动,Stock
600764,中电广通,Stock
600862,中航高科,Stock
600877,*ST嘉陵,ST;Stock
600967,内蒙一机,Stock
601718,际华集团,Stock
603019,中科曙光,Stock
603678,火炬电子,Stock
603766,隆鑫通用,Stock
603885,吉祥航空,Stock
000050,深天马Ａ,Stock
000065,北方国际,Stock
000070,特发信息,Stock
000519,中兵红箭,Stock
000547,航天发展,Stock
000595,*ST宝实,ST;Stock
000738,航发控制,Stock
000748,长城信息,Stock
000801,四川九洲,Stock
000806,银河生物,Stock
000901,航天科技,Stock
000977,浪潮信息,Stock
002023,海特高新,Stock
002025,航天电器,Stock
002036,联创电子,Stock
002049,紫光国芯,Stock
002065,东华软件,Stock
002097,山河智能,Stock
002111,威海广泰,Stock
002151,北斗星通,Stock
002179,中航光电,Stock
002214,大立科技,Stock
002224,三 力 士,Stock
002231,奥维通信,Stock
002253,川大智胜,Stock
002265,西仪股份,Stock
002300,太阳电缆,Stock
002303,美盈森,Stock
002308,威创股份,Stock
002309,中利集团,Stock
002338,奥普光电,Stock
002339,积成电子,Stock
002342,巨力索具,Stock
002350,北京科锐,Stock
002406,远东传动,Stock
002413,雷科防务,Stock
002414,高德红外,Stock
002423,中原特钢,Stock
002428,云南锗业,Stock
002434,万里扬,Stock
002436,兴森科技,Stock
002446,盛路通信,Stock
002519,银河电子,Stock
002520,日发精机,Stock
002542,中化岩土,Stock
002583,海能达,Stock
002590,万安科技,Stock
002651,利君股份,Stock
002724,海洋王,Stock
300008,天海防务,Stock
300010,立思辰,Stock
300024,机器人,Stock
300028,金亚科技,Stock
300034,钢研高纳,Stock
300045,华力创通,Stock
300046,台基股份,Stock
300065,海兰信,Stock
300099,精准信息,Stock
300101,振芯科技,Stock
300114,中航电测,Stock
300159,新研股份,Stock
300201,海伦哲,Stock
300213,佳讯飞鸿,Stock
300229,拓尔思,Stock
300252,金信诺,Stock
300278,华昌达,Stock
300281,金明精机,Stock
300297,蓝盾股份,Stock
300325,德威新材,Stock
300337,银邦股份,Stock
300342,天银机电,Stock
300379,东方通,Stock
300395,菲利华,Stock
300397,天和防务,Stock
300402,宝色股份,Stock
300414,中光防雷,Stock
300427,红相电力,Stock
300447,全信股份,Stock
300456,耐威科技,Stock
300480,光力科技,Stock
600099,林海股份,Stock
600268,国电南自,Stock
600389,江山股份,Stock
600486,扬农化工,Stock
600736,苏州高新,Stock
000525,红 太 阳,Stock
000816,智慧农业,Stock
002044,美年健康,Stock
002239,奥特佳,Stock
002274,华昌化工,Stock
600037,歌华有线,Stock
600088,中视传媒,Stock
600128,弘业股份,Stock
600386,北巴传媒,Stock
600716,凤凰股份,Stock
601098,中南传媒,Stock
601999,出版传媒,Stock
000665,湖北广电,Stock
002238,天威视讯,Stock
600101,明星电力,Stock
600172,黄河旋风,Stock
600270,外运发展,Stock
600285,羚锐制药,Stock
600361,华联综超,Stock
600377,宁沪高速,Stock
600423,*ST柳化,ST;Stock
600517,置信电气,Stock
600552,凯盛科技,Stock
600897,厦门空港,Stock
002301,齐心集团,Stock
002400,省广股份,Stock
002430,杭氧股份,Stock
002445,中南文化,Stock
002448,中原内配,Stock
002511,中顺洁柔,Stock
002612,朗姿股份,Stock
300003,乐普医疗,Stock
300032,金龙机电,Stock
300170,汉得信息,Stock
300347,泰格医药,Stock
600265,ST景谷,ST;Stock
600326,西藏天路,Stock
600432,*ST吉恩,ST;Stock
600714,金瑞矿业,Stock
603399,新华龙,Stock
603799,华友钴业,Stock
603993,洛阳钼业,Stock
000007,全新好,Stock
000663,永安林业,Stock
000693,*ST华泽,ST;Stock
000697,炼石有色,Stock
000737,南风化工,Stock
000831,五矿稀土,Stock
002378,章源钨业,Stock
600345,长江通信,Stock
600487,亨通光电,Stock
002194,武汉凡谷,Stock
002281,光迅科技,Stock
002313,日海通讯,Stock
002417,三元达,Stock
300250,初灵信息,Stock
600105,永鼎股份,Stock
600289,ST信通,ST;Stock
002093,国脉科技,Stock
002104,恒宝股份,Stock
002115,三维通信,Stock
002316,键桥通讯,Stock
002369,卓翼科技,Stock
300025,华星创业,Stock
300050,世纪鼎利,Stock
300077,国民技术,Stock
300081,恒信东方,Stock
300292,吴通控股,Stock
300299,富春股份,Stock
300310,宜通世纪,Stock
002719,麦趣尔,Stock
300616,尚品宅配,Stock
600686,金龙汽车,Stock
600846,同济科技,Stock
002592,八菱科技,Stock
002639,雪人股份,Stock
300228,富瑞特装,Stock
300408,三环集团,Stock
600155,宝硕股份,Stock
600246,万通地产,Stock
600463,空港股份,Stock
600722,金牛化工,Stock
601258,庞大集团,Stock
603616,韩建河山,Stock
603969,银龙股份,Stock
000615,京汉股份,Stock
000638,万方发展,Stock
000786,北新建材,Stock
000856,冀东装备,Stock
000916,华北高速,Stock
000923,河北宣工,Stock
000959,首钢股份,Stock
002431,棕榈股份,Stock
002457,青龙管业,Stock
002691,冀凯股份,Stock
300075,数字政通,Stock
300107,建新股份,Stock
300446,乐凯新材,Stock
600035,楚天高速,Stock
600126,杭钢股份,Stock
600162,香江控股,Stock
600167,联美控股,Stock
600168,武汉控股,Stock
600200,江苏吴中,Stock
600227,赤天化,Stock
600392,盛和资源,Stock
600420,现代制药,Stock
600429,三元股份,Stock
600488,天药股份,Stock
600511,国药股份,Stock
600603,广汇物流,Stock
600654,*ST中安,ST;Stock
600682,南京新百,Stock
600701,工大高新,Stock
600704,物产中大,Stock
600710,ST常林,ST;Stock
600721,百花村,Stock
600734,实达集团,Stock
600745,闻泰科技,Stock
600768,宁波富邦,Stock
600771,广誉远,Stock
600781,辅仁药业,Stock
600817,*ST宏盛,ST;Stock
600882,广泽股份,Stock
600890,中房股份,Stock
600984,建设机械,Stock
600986,科达股份,Stock
600988,赤峰黄金,Stock
600995,文山电力,Stock
601137,博威合金,Stock
603006,联明股份,Stock
603128,华贸物流,Stock
603838,四通股份,Stock
603869,北部湾旅,Stock
000035,中国天楹,Stock
000408,藏格控股,Stock
000409,山东地矿,Stock
000544,中原环保,Stock
000565,渝三峡Ａ,Stock
000576,广东甘化,Stock
000587,金洲慈航,Stock
000603,盛达矿业,Stock
000606,神州易桥,Stock
000617,中油资本,Stock
000710,贝瑞基因,Stock
000711,京蓝科技,Stock
000795,英洛华,Stock
000796,凯撒旅游,Stock
000803,*ST金宇,ST;Stock
000812,陕西金叶,Stock
000813,德展健康,Stock
000863,三湘印象,Stock
000892,欢瑞世纪,Stock
000929,兰州黄河,Stock
000950,*ST建峰,ST;Stock
000971,高升控股,Stock
000981,银亿股份,Stock
000989,九 芝 堂,Stock
001896,豫能控股,Stock
002053,云南能投,Stock
002071,长城影视,Stock
002102,冠福股份,Stock
002109,兴化股份,Stock
002110,三钢闽光,Stock
002127,南极电商,Stock
002159,三特索道,Stock
002169,智光电气,Stock
002196,方正电机,Stock
002235,安妮股份,Stock
002247,帝龙文化,Stock
002249,大洋电机,Stock
002259,升达林业,Stock
002270,华明装备,Stock
002279,久其软件,Stock
002288,超华科技,Stock
002312,*ST三泰,ST;Stock
002317,众生药业,Stock
002323,雅百特,Stock
002329,皇氏集团,Stock
002343,慈文传媒,Stock
002349,精华制药,Stock
002357,富临运业,Stock
002383,合众思壮,Stock
002390,信邦制药,Stock
002421,达实智能,Stock
002435,长江润发,Stock
002452,长高集团,Stock
002492,恒基达鑫,Stock
002509,天广中茂,Stock
002527,新时达,Stock
002530,金财互联,Stock
002548,金新农,Stock
002558,巨人网络,Stock
002604,龙力生物,Stock
002608,江苏国信,Stock
002629,仁智股份,Stock
002655,共达电声,Stock
002675,东诚药业,Stock
002682,龙洲股份,Stock
002686,亿利达,Stock
002707,众信旅游,Stock
002722,金轮股份,Stock
002728,特一药业,Stock
002771,真视通,Stock
300018,中元股份,Stock
300026,红日药业,Stock
300044,赛为智能,Stock
300059,东方财富,Stock
300062,中能电气,Stock
300097,智云股份,Stock
300098,高新兴,Stock
300136,信维通信,Stock
300144,宋城演艺,Stock
300163,先锋新材,Stock
300180,华峰超纤,Stock
300184,力源信息,Stock
300194,福安药业,Stock
300209,天泽信息,Stock
300227,光韵达,Stock
300233,金城医药,Stock
300243,瑞丰高材,Stock
300248,新开普,Stock
300273,和佳股份,Stock
300279,和晶科技,Stock
300280,南通锻压,Stock
300319,麦捷科技,Stock
300322,硕贝德,Stock
300334,津膜科技,Stock
300350,华鹏飞,Stock
300366,创意信息,Stock
300367,东方网力,Stock
300370,安控科技,Stock
300410,正业科技,Stock
300428,四通新材,Stock
300434,金石东方,Stock
300437,清水源,Stock
300441,鲍斯股份,Stock
300459,金科文化,Stock
600026,中远海能,Stock
600548,深高速,Stock
600775,南京熊猫,Stock
600806,*ST昆机,ST;Stock
600860,*ST京城,ST;Stock
600871,石化油服,Stock
600874,创业环保,Stock
600876,洛阳玻璃,Stock
600958,东方证券,Stock
601107,四川成渝,Stock
601238,广汽集团,Stock
601588,北辰实业,Stock
000585,东北电气,Stock
000756,新华制药,Stock
000898,鞍钢股份,Stock
000921,海信科龙,Stock
002490,*ST墨龙,ST;Stock
002703,浙江世宝,Stock
600195,中牧股份,Stock
600201,生物股份,Stock
600351,亚宝药业,Stock
600513,联环药业,Stock
600530,交大昂立,Stock
600789,鲁抗医药,Stock
600796,钱江生化,Stock
000078,海王生物,Stock
000518,四环生物,Stock
000597,东北制药,Stock
000766,通化金马,Stock
000788,北大医药,Stock
000790,泰合健康,Stock
000819,岳阳兴长,Stock
000952,广济药业,Stock
002100,天康生物,Stock
002166,莱茵生物,Stock
002393,力生制药,Stock
002680,长生生物,Stock
300142,沃森生物,Stock
300294,博雅生物,Stock
300313,天山生物,Stock
000088,盐 田 港,Stock
000531,穗恒运Ａ,Stock
600061,国投资本,Stock
600278,东方创业,Stock
600284,浦东建设,Stock
600628,新世界,Stock
600732,ST新梅,ST;Stock
603003,龙宇燃油,Stock
300226,上海钢联,Stock
300330,华虹计通,Stock
002052,同洲电子,Stock
002232,启明信息,Stock
300013,新宁物流,Stock
300036,超图软件,Stock
300127,银河磁体,Stock
300224,正海磁材,Stock
002447,壹桥股份,Stock
300094,国联水产,Stock
600020,中原高速,Stock
600021,上海电力,Stock
600052,浙江广厦,Stock
600056,中国医药,Stock
600057,象屿股份,Stock
600069,银鸽投资,Stock
600090,同济堂,Stock
600103,青山纸业,Stock
600117,西宁特钢,Stock
600121,*ST郑煤,ST;Stock
600129,太极集团,Stock
600136,当代明诚,Stock
600156,华升股份,Stock
600165,新日恒力,Stock
600171,上海贝岭,Stock
600191,华资实业,Stock
600222,太龙药业,Stock
600231,凌钢股份,Stock
600238,海南椰岛,Stock
600248,延长化建,Stock
600249,两面针,Stock
600282,南钢股份,Stock
600287,江苏舜天,Stock
600291,西水股份,Stock
600302,标准股份,Stock
600310,桂东电力,Stock
600350,山东高速,Stock
600380,健康元,Stock
600382,广东明珠,Stock
600398,海澜之家,Stock
600439,瑞贝卡,Stock
600452,涪陵电力,Stock
600468,百利电气,Stock
600469,风神股份,Stock
600479,千金药业,Stock
600510,黑牡丹,Stock
600537,亿晶光电,Stock
600571,信雅达,Stock
600593,大连圣亚,Stock
600599,熊猫金控,Stock
600621,华鑫股份,Stock
600638,新黄浦,Stock
600652,游久游戏,Stock
600737,中粮糖业,Stock
600755,厦门国贸,Stock
600783,鲁信创投,Stock
600802,福建水泥,Stock
600828,茂业商业,Stock
600838,上海九百,Stock
600857,宁波中百,Stock
600865,百大集团,Stock
600873,梅花生物,Stock
600888,新疆众和,Stock
600892,大晟文化,Stock
600981,汇鸿集团,Stock
601007,金陵饭店,Stock
601188,龙江交通,Stock
601216,君正集团,Stock
601700,风范股份,Stock
601777,力帆股份,Stock
601890,亚星锚链,Stock
000155,川化股份,Stock
000158,常山北明,Stock
000159,国际实业,Stock
000510,金路集团,Stock
000514,渝 开 发,Stock
000516,国际医学,Stock
000533,万 家 乐,Stock
000560,昆百大Ａ,Stock
000589,黔轮胎Ａ,Stock
000609,绵石投资,Stock
000612,焦作万方,Stock
000620,新华联,Stock
000628,高新发展,Stock
000632,三木集团,Stock
000666,经纬纺机,Stock
000668,荣丰控股,Stock
000685,中山公用,Stock
000690,宝新能源,Stock
000705,浙江震元,Stock
000712,锦龙股份,Stock
000722,湖南发展,Stock
000753,漳州发展,Stock
000782,美达股份,Stock
000821,京山轻机,Stock
000823,超声电子,Stock
000918,嘉凯城,Stock
000919,金陵药业,Stock
000936,华西股份,Stock
000948,南天信息,Stock
000963,华东医药,Stock
000996,中国中期,Stock
001696,宗申动力,Stock
002021,中捷资源,Stock
002042,华孚时尚,Stock
002075,沙钢股份,Stock
002087,新野纺织,Stock
002090,金智科技,Stock
002098,浔兴股份,Stock
002112,三变科技,Stock
002177,御银股份,Stock
002204,大连重工,Stock
002237,恒邦股份,Stock
002287,奇正藏药,Stock
002321,华英农业,Stock
002326,永太科技,Stock
002386,天原集团,Stock
002437,誉衡药业,Stock
002493,荣盛石化,Stock
002496,辉丰股份,Stock
002526,山东矿机,Stock
002567,唐人神,Stock
002582,好想你,Stock
002661,克明面业,Stock
002674,兴业科技,Stock
300021,大禹节水,Stock
300349,金卡智能,Stock
600329,中新药业,Stock
600620,天宸股份,Stock
002223,鱼跃医疗,Stock
002381,双箭股份,Stock
300096,易联众,Stock
600834,申通地铁,Stock
002162,悦心健康,Stock
600080,金花股份,Stock
600466,蓝光发展,Stock
600687,刚泰控股,Stock
601313,江南嘉捷,Stock
603002,宏昌电子,Stock
002222,福晶科技,Stock
002375,亚厦股份,Stock
002529,海源机械,Stock
002690,美亚光电,Stock
002730,电光科技,Stock
300161,华中数控,Stock
300210,森远股份,Stock
300221,银禧科技,Stock
300331,苏大维格,Stock
600176,中国巨石,Stock
600521,华海药业,Stock
601126,四方股份,Stock
601872,招商轮船,Stock
000527,美的电器,Stock
000848,承德露露,Stock
000888,峨眉山Ａ,Stock
002128,露天煤业,Stock
002129,中环股份,Stock
002152,广电运通,Stock
002273,水晶光电,Stock
002450,康得新,Stock
002570,贝因美,Stock
300104,乐视网,Stock
300298,三诺生物,Stock
600217,中再资环,Stock
600379,宝光股份,Stock
600455,博通股份,Stock
600706,曲江文旅,Stock
600707,彩虹股份,Stock
601798,蓝科高新,Stock
000552,靖远煤电,Stock
000557,西部创业,Stock
000563,陕国投Ａ,Stock
000610,西安旅游,Stock
000635,英 力 特,Stock
000721,西安饮食,Stock
000779,三毛派神,Stock
000791,甘肃电投,Stock
000815,美利云,Stock
000995,皇台酒业,Stock
002185,华天科技,Stock
002644,佛慈制药,Stock
002673,西部证券,Stock
300023,宝德股份,Stock
300103,达刚路机,Stock
300140,中环装备,Stock
300164,通源石油,Stock
600733,S*ST前锋,ST;Stock
600891,秋林集团,Stock
000010,美丽生态,Stock
000430,张家界,Stock
000509,华塑控股,Stock
000750,国海证券,Stock
600097,开创国际,Stock
002173,创新医疗,Stock
002163,中航三鑫,Stock
002200,云投生态,Stock
002325,洪涛股份,Stock
002374,丽鹏股份,Stock
002717,岭南园林,Stock
002775,文科园林,Stock
002785,万里石,Stock
300197,铁汉生态,Stock
300237,美晨生态,Stock
300266,兴源环境,Stock
300495,美尚生态,Stock
600385,山东金泰,Stock
600766,园城黄金,Stock
600824,益民集团,Stock
601069,西部黄金,Stock
000975,银泰资源,Stock
002574,明牌珠宝,Stock
002716,金贵银业,Stock
002721,金一文化,Stock
002731,萃华珠宝,Stock
600207,安彩高科,Stock
600308,华泰股份,Stock
600359,新农开发,Stock
600509,天富能源,Stock
600589,广东榕泰,Stock
600661,新南洋,Stock
601222,林洋能源,Stock
601636,旗滨集团,Stock
601886,江河集团,Stock
603366,日出东方,Stock
603806,福斯特,Stock
000066,中国长城,Stock
000591,太阳能,Stock
000926,福星股份,Stock
002035,华帝股份,Stock
002050,三花智控,Stock
002062,宏润建设,Stock
002132,恒星科技,Stock
002189,利达光电,Stock
002256,兆新股份,Stock
002335,科华恒盛,Stock
002358,森源电气,Stock
002516,旷达科技,Stock
002518,科士达,Stock
002610,爱康科技,Stock
002613,北玻股份,Stock
002620,瑞和股份,Stock
002623,亚玛顿,Stock
002641,永高股份,Stock
300093,金刚玻璃,Stock
300111,向日葵,Stock
300125,易世达,Stock
300141,和顺电气,Stock
300160,秀强股份,Stock
300376,易事特,Stock
300391,康跃科技,Stock
300393,中来股份,Stock
600073,上海梅林,Stock
600081,东风科技,Stock
600591,*ST上航,ST;Stock
600601,方正科技,Stock
600615,丰华股份,Stock
600624,复旦复华,Stock
600626,申达股份,Stock
600631,百联股份,Stock
600647,同达创业,Stock
600665,天地源,Stock
