:START_ID,executive,:END_ID,:TYPE
601288,非执行董事,廖路明,:ACTED_IN
601288,非执行董事,陈剑波,:ACTED_IN
601288,非执行董事,徐建东,:ACTED_IN
601288,非执行董事,李奇云,:ACTED_IN
601288,非执行董事,温铁军,:ACTED_IN
601288,独立非执行董事,肖星,:ACTED_IN
601288,独立非执行董事,袁天凡,:ACTED_IN
601288,独立非执行董事,王欣新,:ACTED_IN
601288,独立非执行董事,黄振中,:ACTED_IN
002112,董事长、董事,卢旭日,:ACTED_IN
002112,董事长、董事,朱峰,:ACTED_IN
002112,独立董事,陈奎,:ACTED_IN
002112,独立董事,赵敏,:ACTED_IN
002112,独立董事,李旺荣,:ACTED_IN
600026,董事长、执行董事,黄小文,:ACTED_IN
600026,董事长、执行董事,刘汉波,:ACTED_IN
600026,执行董事,陆俊山,:ACTED_IN
600026,执行董事,冯波鸣,:ACTED_IN
600026,非执行董事,林红华,:ACTED_IN
600026,非执行董事,张炜,:ACTED_IN
600026,独立非执行董事,阮永平,:ACTED_IN
600026,独立非执行董事,芮萌,:ACTED_IN
600026,独立非执行董事,叶承智,:ACTED_IN
600026,独立非执行董事,张松声,:ACTED_IN
002542,董事长、董事,吴延炜,:ACTED_IN
002542,董事长、董事,梁富华,:ACTED_IN
002542,董事,杨远红,:ACTED_IN
002542,董事,王健,:ACTED_IN
002542,董事,宋伟民,:ACTED_IN
002542,董事,刘忠池,:ACTED_IN
002542,独立董事,周青,:ACTED_IN
002542,独立董事,周延,:ACTED_IN
002542,独立董事,童盼,:ACTED_IN
002542,独立董事,宋利坡,:ACTED_IN
600476,董事长、董事,董志宏,:ACTED_IN
600476,董事长、董事,张华,:ACTED_IN
600476,董事,邹龙赣,:ACTED_IN
600476,董事,李玉杰,:ACTED_IN
600476,董事,徐茂君,:ACTED_IN
600476,董事,龚启华,:ACTED_IN
600476,独立董事,王飞,:ACTED_IN
600476,独立董事,邓中华,:ACTED_IN
600476,独立董事,李孟刚,:ACTED_IN
000656,董事长、董事,蒋思海,:ACTED_IN
000656,董事长、董事,罗亮,:ACTED_IN
000656,董事,商羽,:ACTED_IN
000656,董事,张强,:ACTED_IN
000656,董事,刘静,:ACTED_IN
000656,董事,姚宁,:ACTED_IN
000656,独立董事,程源伟,:ACTED_IN
000656,独立董事,黎明,:ACTED_IN
000656,职工董事,陈刚,:ACTED_IN
000656,职工董事,周达,:ACTED_IN
002391,董事长、董事,于国权,:ACTED_IN
002391,董事长、董事,黄南章,:ACTED_IN
002391,董事,孙霞林,:ACTED_IN
002391,董事,杜刚,:ACTED_IN
002391,独立董事,冯巧根,:ACTED_IN
002391,独立董事,王韧,:ACTED_IN
002391,独立董事,孙叔宝,:ACTED_IN
300253,董事长、董事,周炜,:ACTED_IN
300253,董事长、董事,刘宁,:ACTED_IN
300253,董事,王涛,:ACTED_IN
300253,董事,靳茂,:ACTED_IN
300253,独立董事,于成磊,:ACTED_IN
300253,独立董事,姚宝敬,:ACTED_IN
300253,独立董事,俞建春,:ACTED_IN
601908,董事长、董事,冯焕培,:ACTED_IN
601908,董事长、董事,朱仁德,:ACTED_IN
601908,董事,关树军,:ACTED_IN
601908,董事,冯震坤,:ACTED_IN
601908,董事,张国铭,:ACTED_IN
601908,董事,李人洁,:ACTED_IN
601908,独立董事,张韶华,:ACTED_IN
601908,独立董事,郑利民,:ACTED_IN
601908,独立董事,王彦超,:ACTED_IN
000713,董事长、董事,杨林,:ACTED_IN
000713,董事长、董事,罗松彪,:ACTED_IN
000713,独立董事,赵定涛,:ACTED_IN
000713,独立董事,卓敏,:ACTED_IN
000713,独立董事,刘有鹏,:ACTED_IN
002684,董事长、董事,陈乐伍,:ACTED_IN
002684,董事长、董事,赖其聪,:ACTED_IN
002684,董事,王亚波,:ACTED_IN
002684,董事,张歆,:ACTED_IN
002684,独立董事,秦永军,:ACTED_IN
002684,独立董事,晏帆,:ACTED_IN
900937,董事长、董事,董凤亮,:ACTED_IN
900937,董事长、董事,陶云鹏,:ACTED_IN
900937,副董事长、董事,郭欣,:ACTED_IN
900937,副董事长、董事,姜青松,:ACTED_IN
900937,董事,梅君超,:ACTED_IN
900937,董事,张苏飞,:ACTED_IN
900937,独立董事,惠晓峰,:ACTED_IN
900937,独立董事,孙健,:ACTED_IN
900937,独立董事,张峰龙,:ACTED_IN
300316,董事长、董事,曹建伟,:ACTED_IN
300316,董事长、董事,何俊,:ACTED_IN
300316,董事,毛全林,:ACTED_IN
300316,董事,朱亮,:ACTED_IN
300316,董事,邱敏秀,:ACTED_IN
300316,董事,阮雪梅,:ACTED_IN
300316,独立董事,杨德仁,:ACTED_IN
300316,独立董事,杨鹰彪,:ACTED_IN
300316,独立董事,王秋潮,:ACTED_IN
600837,董事长、董事,周杰,:ACTED_IN
600837,董事长、董事,瞿秋平,:ACTED_IN
600837,董事,陈斌,:ACTED_IN
600837,董事,张新玫,:ACTED_IN
600837,董事,沈铁冬,:ACTED_IN
600837,董事,余莉萍,:ACTED_IN
600837,董事,许建国,:ACTED_IN
600837,董事,邬跃舟,:ACTED_IN
600837,独立董事,李光荣,:ACTED_IN
600837,独立董事,冯仑,:ACTED_IN
600837,独立董事,刘志敏,:ACTED_IN
600837,独立董事,肖遂宁,:ACTED_IN
600837,独立董事,张鸣,:ACTED_IN
600837,独立董事,林家礼,:ACTED_IN
603718,董事长、董事,张海明,:ACTED_IN
603718,董事长、董事,陈晓,:ACTED_IN
603718,董事,张悦,:ACTED_IN
603718,董事,陈连勇,:ACTED_IN
603718,董事,朱青生,:ACTED_IN
603718,董事,梁芬莲,:ACTED_IN
603718,独立董事,卫秀余,:ACTED_IN
603718,独立董事,陈磊,:ACTED_IN
002450,董事长、董事,钟玉,:ACTED_IN
002450,董事长、董事,徐曙,:ACTED_IN
002450,董事,王瑜,:ACTED_IN
002450,董事,刘劲松,:ACTED_IN
002450,独立董事,隋国军,:ACTED_IN
002450,独立董事,单润泽,:ACTED_IN
002450,独立董事,苏中锋,:ACTED_IN
300438,董事长、董事,夏信德,:ACTED_IN
300438,董事长、董事,鲁宏力,:ACTED_IN
300438,董事,谢建良,:ACTED_IN
300438,董事,丁永华,:ACTED_IN
300438,董事,夏杨,:ACTED_IN
300438,董事,梁朝晖,:ACTED_IN
300438,独立董事,刘彦龙,:ACTED_IN
300438,独立董事,柳建华,:ACTED_IN
300438,独立董事,陈骞,:ACTED_IN
300068,董事长、董事,王海光,:ACTED_IN
300068,董事长、董事,陈博,:ACTED_IN
300068,董事,王莹娇,:ACTED_IN
300068,董事,朱保义,:ACTED_IN
300068,董事,何伟,:ACTED_IN
300068,董事,周庆治,:ACTED_IN
300068,独立董事,衣宝廉,:ACTED_IN
300068,独立董事,汪祥耀,:ACTED_IN
300068,独立董事,张建华,:ACTED_IN
600421,董事长、董事,周伟兴,:ACTED_IN
600421,董事长、董事,钱汉新,:ACTED_IN
600421,董事,滕祖昌,:ACTED_IN
600421,董事,朱忠良,:ACTED_IN
600421,独立董事,华伟,:ACTED_IN
600421,独立董事,徐军,:ACTED_IN
600421,独立董事,黎地,:ACTED_IN
300087,董事长、董事,张琴,:ACTED_IN
300087,董事长、董事,陈金节,:ACTED_IN
300087,董事,张从合,:ACTED_IN
300087,董事,王瑾,:ACTED_IN
300087,董事,贾桂兰,:ACTED_IN
300087,董事,鲁炜,:ACTED_IN
300087,独立董事,徐淑萍,:ACTED_IN
300087,独立董事,高用明,:ACTED_IN
300087,独立董事,李燕,:ACTED_IN
000528,董事长、董事,曾光安,:ACTED_IN
000528,董事长、董事,俞传芬,:ACTED_IN
000528,董事,黄海波,:ACTED_IN
000528,董事,黄敏,:ACTED_IN
000528,董事,何世纪,:ACTED_IN
000528,董事,苏子孟,:ACTED_IN
000528,董事,王洪杰,:ACTED_IN
000528,董事,刘斌,:ACTED_IN
000528,独立董事,郑毓煌,:ACTED_IN
000528,独立董事,王成,:ACTED_IN
000528,独立董事,韩立岩,:ACTED_IN
002515,董事长、董事,禹勃,:ACTED_IN
002515,董事长、董事,薛长煌,:ACTED_IN
002515,董事,王启辉,:ACTED_IN
002515,董事,吴月肖,:ACTED_IN
002515,董事,王徽,:ACTED_IN
002515,董事,马贤明,:ACTED_IN
002515,独立董事,傅坚政,:ACTED_IN
002515,独立董事,夏祖兴,:ACTED_IN
002515,独立董事,徐杰震,:ACTED_IN
002145,董事长、董事,李建锋,:ACTED_IN
002145,董事长、董事,顾靖峰,:ACTED_IN
002145,董事,梅可春,:ACTED_IN
002145,董事,范喜成,:ACTED_IN
002145,董事,游翠纯,:ACTED_IN
002145,董事,李阅婷,:ACTED_IN
002145,独立董事,谢青,:ACTED_IN
002145,独立董事,陈海峰,:ACTED_IN
002145,独立董事,徐阳光,:ACTED_IN
600358,董事长、董事,施亮,:ACTED_IN
600358,董事长、董事,施代成,:ACTED_IN
600358,董事,陆邦一,:ACTED_IN
600358,董事,王东红,:ACTED_IN
600358,独立董事,黄兴孪,:ACTED_IN
600358,独立董事,李晓光,:ACTED_IN
600358,独立董事,翟颖,:ACTED_IN
300204,董事长、董事,周志文,:ACTED_IN
300204,董事长、董事,顾振其,:ACTED_IN
300204,董事,蒋立新,:ACTED_IN
300204,董事,段继东,:ACTED_IN
300204,董事,周艺,:ACTED_IN
300204,董事,陈浩,:ACTED_IN
300204,独立董事,吴松生,:ACTED_IN
300204,独立董事,龚兆龙,:ACTED_IN
300204,独立董事,赵家良,:ACTED_IN
600708,董事长、董事,沈宏泽,:ACTED_IN
600708,董事长、董事,邢秀燕,:ACTED_IN
600708,独立董事,杨国平,:ACTED_IN
600708,独立董事,张晖明,:ACTED_IN
600708,独立董事,史剑梅,:ACTED_IN
600708,独立董事,朱凯,:ACTED_IN
600708,职工董事,吴智荣,:ACTED_IN
000601,董事长、董事,陈来泉,:ACTED_IN
000601,董事长、董事,肖南贵,:ACTED_IN
000601,董事,胡启金,:ACTED_IN
000601,董事,陈东佳,:ACTED_IN
000601,董事,陈琳,:ACTED_IN
000601,董事,苏运法,:ACTED_IN
000601,独立董事,陈燕,:ACTED_IN
000601,独立董事,侯向京,:ACTED_IN
000601,职工董事,朱运绍,:ACTED_IN
300341,董事长、董事,杨泽声,:ACTED_IN
300341,董事长、董事,Hollis Li,:ACTED_IN
300341,董事,陈沛欣,:ACTED_IN
300341,董事,陈培堃,:ACTED_IN
300341,独立董事,蔡庆辉,:ACTED_IN
002329,董事长、董事,黄嘉棣,:ACTED_IN
002329,董事长、董事,何海晏,:ACTED_IN
002329,董事,王婉芳,:ACTED_IN
002329,董事,杨洪军,:ACTED_IN
002329,独立董事,陈亮,:ACTED_IN
002329,独立董事,陈永利,:ACTED_IN
002329,独立董事,许春明,:ACTED_IN
002283,董事长、董事,邢运波,:ACTED_IN
002283,董事长、董事,孙海涛,:ACTED_IN
002283,董事,徐承飞,:ACTED_IN
002283,董事,刘立,:ACTED_IN
002283,董事,郇心泽,:ACTED_IN
002283,董事,于作水,:ACTED_IN
002283,独立董事,姜爱丽,:ACTED_IN
002283,独立董事,魏安力,:ACTED_IN
002283,独立董事,孟红,:ACTED_IN
600359,董事长、董事,白宏本,:ACTED_IN
600359,董事长、董事,王青,:ACTED_IN
600359,董事,常俊刚,:ACTED_IN
600359,董事,杨有陆,:ACTED_IN
600359,独立董事,张敏,:ACTED_IN
600359,独立董事,欧阳金琼,:ACTED_IN
300205,董事长、董事,张新访,:ACTED_IN
300205,董事长、董事,吴俊军,:ACTED_IN
300205,董事,熊赟,:ACTED_IN
300205,董事,程哲,:ACTED_IN
300205,董事,李健,:ACTED_IN
300205,董事,朱松青,:ACTED_IN
300205,独立董事,余明桂,:ACTED_IN
300205,独立董事,孙震,:ACTED_IN
300205,独立董事,孙颉,:ACTED_IN
600709,董事长、董事,李浩,:ACTED_IN
600709,董事长、董事,李武,:ACTED_IN
600709,董事,宋晓宇,:ACTED_IN
600709,董事,胡长飞,:ACTED_IN
600709,董事,王学军,:ACTED_IN
600709,董事,母克现,:ACTED_IN
600709,独立董事,张玲,:ACTED_IN
600709,独立董事,吴张,:ACTED_IN
000600,董事长、董事,米大斌,:ACTED_IN
000600,董事长、董事,秦刚,:ACTED_IN
000600,副董事长、董事,徐贵林,:ACTED_IN
000600,副董事长、董事,王剑峰,:ACTED_IN
000600,董事,李连平,:ACTED_IN
000600,董事,张彦启,:ACTED_IN
000600,独立董事,安连锁,:ACTED_IN
000600,独立董事,赵强,:ACTED_IN
000600,独立董事,曾鸣,:ACTED_IN
601118,董事长、董事,王任飞,:ACTED_IN
601118,董事长、董事,彭富庆,:ACTED_IN
601118,董事,梁春发,:ACTED_IN
601118,董事,蒙小亮,:ACTED_IN
601118,董事,王兵,:ACTED_IN
601118,董事,陈丽京,:ACTED_IN
601118,独立董事,林位夫,:ACTED_IN
601118,独立董事,王泽莹,:ACTED_IN
002328,董事长、董事,宋琳,:ACTED_IN
002328,董事长、董事,汪培毅,:ACTED_IN
002328,董事,徐继坤,:ACTED_IN
002328,董事,沈晓青,:ACTED_IN
002328,董事,王云舟,:ACTED_IN
002328,董事,张国明,:ACTED_IN
002328,独立董事,赵春光,:ACTED_IN
002328,独立董事,严锡忠,:ACTED_IN
300340,董事长、董事,万国江,:ACTED_IN
300340,董事长、董事,左海波,:ACTED_IN
300340,董事,唐秀雷,:ACTED_IN
300340,董事,唐维,:ACTED_IN
300340,董事,程建军,:ACTED_IN
300340,董事,吴娟,:ACTED_IN
300340,独立董事,尹荔松,:ACTED_IN
300340,独立董事,周林彬,:ACTED_IN
300340,独立董事,吉争雄,:ACTED_IN
200022,董事长、董事,白景涛,:ACTED_IN
200022,董事长、董事,周擎红,:ACTED_IN
200022,董事,刘彬,:ACTED_IN
200022,董事,张建国,:ACTED_IN
200022,董事,李玉彬,:ACTED_IN
200022,董事,吕胜洲,:ACTED_IN
200022,独立董事,苏启云,:ACTED_IN
200022,独立董事,袁宇辉,:ACTED_IN
200022,独立董事,李常青,:ACTED_IN
002282,董事长、董事,陈怀荣,:ACTED_IN
002282,董事长、董事,任京建,:ACTED_IN
002282,董事,程辉,:ACTED_IN
002282,董事,张淑玉,:ACTED_IN
002282,董事,朱本会,:ACTED_IN
002282,董事,杨建华,:ACTED_IN
002282,董事,叶现军,:ACTED_IN
002282,董事,吕桂芹,:ACTED_IN
002282,独立董事,韩志国,:ACTED_IN
002282,独立董事,李志宏,:ACTED_IN
002282,独立董事,张双才,:ACTED_IN
002282,独立董事,王春和,:ACTED_IN
000895,董事长、董事,万隆,:ACTED_IN
000895,董事长、董事,焦树阁,:ACTED_IN
000895,董事,游牧,:ACTED_IN
000895,董事,尹效华,:ACTED_IN
000895,独立董事,赵虎林,:ACTED_IN
000895,独立董事,杨东升,:ACTED_IN
600836,董事长、董事,费屹立,:ACTED_IN
600836,董事长、董事,沈伟荣,:ACTED_IN
600836,董事,龚忠德,:ACTED_IN
600836,董事,薛群,:ACTED_IN
600836,董事,蒲利民,:ACTED_IN
600836,董事,费屹豪,:ACTED_IN
600836,独立董事,刘涛,:ACTED_IN
600836,独立董事,张晖明,:ACTED_IN
600836,独立董事,蒋春,:ACTED_IN
300439,董事长、董事,邹炳德,:ACTED_IN
300439,董事长、董事,邹继华,:ACTED_IN
300439,董事,卓红叶,:ACTED_IN
300439,董事,Aimin Yan,:ACTED_IN
300439,独立董事,李成艾,:ACTED_IN
002451,董事长、董事,问泽鑫,:ACTED_IN
002451,董事长、董事,张惟,:ACTED_IN
002451,董事,张勰,:ACTED_IN
002451,董事,张立,:ACTED_IN
002451,独立董事,彭贵刚,:ACTED_IN
002451,独立董事,强永昌,:ACTED_IN
002451,独立董事,袁树民,:ACTED_IN
600565,董事长、董事,向志鹏,:ACTED_IN
600565,董事长、董事,罗韶颖,:ACTED_IN
600565,董事,杨永席,:ACTED_IN
600565,董事,易琳,:ACTED_IN
600565,独立董事,宋德亮,:ACTED_IN
600565,独立董事,乔赟,:ACTED_IN
600565,独立董事,张忠继,:ACTED_IN
300069,董事长、董事,赵坚,:ACTED_IN
300069,董事长、董事,朱方文,:ACTED_IN
300069,董事,谢伟,:ACTED_IN
300069,董事,吴兰燕,:ACTED_IN
300069,独立董事,赵西卜,:ACTED_IN
300069,独立董事,吴大卫,:ACTED_IN
300069,独立董事,朱青,:ACTED_IN
002001,董事长、董事,胡柏藩,:ACTED_IN
002001,董事长、董事,胡柏剡,:ACTED_IN
002001,董事,石观群,:ACTED_IN
002001,董事,王学闻,:ACTED_IN
002001,董事,崔欣荣,:ACTED_IN
002001,董事,王正江,:ACTED_IN
002001,董事,周贵阳,:ACTED_IN
002001,董事,黄灿,:ACTED_IN
002001,独立董事,金赞芳,:ACTED_IN
002001,独立董事,朱剑敏,:ACTED_IN
002001,独立董事,韩灵丽,:ACTED_IN
600135,董事长、董事,滕方迁,:ACTED_IN
600135,董事长、董事,郑文耀,:ACTED_IN
600135,董事,侯景滨,:ACTED_IN
600135,董事,任守用,:ACTED_IN
600135,董事,王英茹,:ACTED_IN
600135,董事,王一宁,:ACTED_IN
600135,独立董事,李新洲,:ACTED_IN
600135,独立董事,田昆如,:ACTED_IN
600135,独立董事,梁建敏,:ACTED_IN
600420,董事长、董事,周斌,:ACTED_IN
600420,董事长、董事,李智明,:ACTED_IN
600420,董事,杨军,:ACTED_IN
600420,董事,刘存周,:ACTED_IN
600420,董事,章建辉,:ACTED_IN
600420,董事,杨逢奇,:ACTED_IN
600420,独立董事,许定波,:ACTED_IN
600420,独立董事,邵蓉,:ACTED_IN
600420,独立董事,印春华,:ACTED_IN
300086,董事长、董事,洪江游,:ACTED_IN
300086,董事长、董事,洪丽萍,:ACTED_IN
300086,董事,洪志慧,:ACTED_IN
300086,董事,胡飞鸿,:ACTED_IN
300086,独立董事,吴清和,:ACTED_IN
300086,独立董事,陈友春,:ACTED_IN
300086,独立董事,郑欢雪,:ACTED_IN
002514,董事长、董事,陈东,:ACTED_IN
002514,董事长、董事,朱永福,:ACTED_IN
002514,董事,晏仲华,:ACTED_IN
002514,董事,张素贞,:ACTED_IN
002514,董事,张淋,:ACTED_IN
002514,董事,汪敏,:ACTED_IN
002514,独立董事,张薇,:ACTED_IN
002514,独立董事,龚菊明,:ACTED_IN
002514,独立董事,成志明,:ACTED_IN
000529,董事长、董事,蔡飚,:ACTED_IN
000529,董事长、董事,高宏波,:ACTED_IN
000529,董事,陈子召,:ACTED_IN
000529,董事,黄万兴,:ACTED_IN
000529,董事,陈楚盛,:ACTED_IN
000529,董事,朱列玉,:ACTED_IN
000529,独立董事,罗其安,:ACTED_IN
000529,独立董事,李胜兰,:ACTED_IN
600070,董事长、董事,赵林中,:ACTED_IN
600070,董事长、董事,江有归,:ACTED_IN
600070,副董事长、董事,傅国柱,:ACTED_IN
600070,副董事长、董事,付海鹏,:ACTED_IN
600070,董事,王坚,:ACTED_IN
600070,董事,陈黎伟,:ACTED_IN
600070,独立董事,舒中胜,:ACTED_IN
600070,独立董事,葛劲夫,:ACTED_IN
600070,独立董事,程惠芳,:ACTED_IN
002144,董事长、董事,沈国甫,:ACTED_IN
002144,董事长、董事,毛志林,:ACTED_IN
002144,副董事长、董事,沈珺,:ACTED_IN
002144,副董事长、董事,朱海东,:ACTED_IN
002144,董事,顾伟锋,:ACTED_IN
002144,董事,许建舟,:ACTED_IN
002144,独立董事,平衡,:ACTED_IN
002144,独立董事,陈思平,:ACTED_IN
002144,独立董事,周伟良,:ACTED_IN
601231,董事长、董事,张洪本,:ACTED_IN
601231,董事长、董事,魏镇炎,:ACTED_IN
601231,董事,张虔生,:ACTED_IN
601231,董事,Rutherford Chang,:ACTED_IN
601231,董事,Neng Chao Chang,:ACTED_IN
601231,董事,陈昌益,:ACTED_IN
601231,独立董事,汤云为,:ACTED_IN
601231,独立董事,储一昀,:ACTED_IN
601231,独立董事,Charles Chang,:ACTED_IN
600973,董事长、董事,杨泽元,:ACTED_IN
600973,董事长、董事,邵文林,:ACTED_IN
600973,董事,杨应华,:ACTED_IN
600973,董事,马国山,:ACTED_IN
600973,董事,梁文旭,:ACTED_IN
600973,董事,李明辉,:ACTED_IN
600973,独立董事,徐德高,:ACTED_IN
600973,独立董事,杨志勇,:ACTED_IN
000657,董事长、董事,李仲泽,:ACTED_IN
000657,董事长、董事,谢康德,:ACTED_IN
000657,董事,薛飞,:ACTED_IN
000657,董事,张树强,:ACTED_IN
000657,董事,宗庆生,:ACTED_IN
000657,董事,徐忠芬,:ACTED_IN
000657,独立董事,易丹青,:ACTED_IN
000657,独立董事,苏东波,:ACTED_IN
000657,独立董事,许长龙,:ACTED_IN
002390,董事长、董事,安怀略,:ACTED_IN
002390,董事长、董事,李湘,:ACTED_IN
002390,董事,孔令忠,:ACTED_IN
002390,董事,张洁卿,:ACTED_IN
002390,董事,徐琪,:ACTED_IN
002390,董事,马晟,:ACTED_IN
002390,董事,朱吉满,:ACTED_IN
002390,董事,胡晋,:ACTED_IN
002390,独立董事,董延安,:ACTED_IN
002390,独立董事,田宇,:ACTED_IN
002390,独立董事,殷哲,:ACTED_IN
002390,独立董事,常国栋,:ACTED_IN
300252,董事长、董事,黄昌华,:ACTED_IN
300252,董事长、董事,郑军,:ACTED_IN
300252,董事,伍婧娉,:ACTED_IN
300252,董事,蒋惠江,:ACTED_IN
300252,独立董事,屈先富,:ACTED_IN
300252,独立董事,胡左浩,:ACTED_IN
300252,独立董事,赵登平,:ACTED_IN
000712,董事长、董事,朱凤廉,:ACTED_IN
000712,董事长、董事,张丹丹,:ACTED_IN
000712,董事,张海梅,:ACTED_IN
000712,董事,曾坤林,:ACTED_IN
000712,董事,禤振生,:ACTED_IN
000712,董事,刘伟文,:ACTED_IN
000712,独立董事,汤海鹏,:ACTED_IN
000712,独立董事,赵莉莉,:ACTED_IN
000712,独立董事,姚作为,:ACTED_IN
002685,董事长、董事,翁耀根,:ACTED_IN
002685,董事长、董事,翁杰,:ACTED_IN
002685,董事,惠岭,:ACTED_IN
002685,董事,徐大鹏,:ACTED_IN
002685,董事,周文元,:ACTED_IN
002685,董事,周文帅,:ACTED_IN
002685,独立董事,吴梅生,:ACTED_IN
002685,独立董事,辛小标,:ACTED_IN
002685,独立董事,孙新卫,:ACTED_IN
900936,董事长、董事,王臻,:ACTED_IN
900936,董事长、董事,赵魁,:ACTED_IN
900936,董事,郭升,:ACTED_IN
900936,董事,张奕龄,:ACTED_IN
900936,董事,张晓慧,:ACTED_IN
900936,董事,李中秋,:ACTED_IN
900936,独立董事,康喜,:ACTED_IN
900936,独立董事,卢淑琼,:ACTED_IN
900936,独立董事,史哲,:ACTED_IN
300317,董事长、董事,丁孔贤,:ACTED_IN
300317,董事长、董事,李雳,:ACTED_IN
300317,董事,白亮,:ACTED_IN
300317,董事,刘瑞波,:ACTED_IN
300317,独立董事,钟宇,:ACTED_IN
300317,独立董事,廖骞,:ACTED_IN
000591,董事长、董事,曹华斌,:ACTED_IN
000591,董事长、董事,张会学,:ACTED_IN
000591,董事,王黎,:ACTED_IN
000591,董事,许泓,:ACTED_IN
000591,董事,卜基田,:ACTED_IN
000591,董事,陈中一,:ACTED_IN
000591,独立董事,许强,:ACTED_IN
000591,独立董事,黄振中,:ACTED_IN
000591,独立董事,王进,:ACTED_IN
600162,董事长、董事,翟美卿,:ACTED_IN
600162,董事长、董事,谢郁武,:ACTED_IN
600162,董事,翟栋梁,:ACTED_IN
600162,董事,修山城,:ACTED_IN
600162,董事,范菲,:ACTED_IN
600162,董事,李少珍,:ACTED_IN
600162,独立董事,刘运国,:ACTED_IN
600162,独立董事,王咏梅,:ACTED_IN
600162,独立董事,谢家伟,:ACTED_IN
600498,董事长、董事,鲁国庆,:ACTED_IN
600498,董事长、董事,吕卫平,:ACTED_IN
600498,副董事长、董事,何书平,:ACTED_IN
600498,副董事长、董事,童国华,:ACTED_IN
600498,董事,徐杰,:ACTED_IN
600498,董事,梁军,:ACTED_IN
600498,董事,陶军,:ACTED_IN
600498,董事,余明桂,:ACTED_IN
600498,独立董事,岳琴舫,:ACTED_IN
600498,独立董事,田志龙,:ACTED_IN
600498,独立董事,胡华夏,:ACTED_IN
002056,董事长、董事,何时金,:ACTED_IN
002056,董事长、董事,厉宝平,:ACTED_IN
002056,董事,徐文财,:ACTED_IN
002056,董事,胡天高,:ACTED_IN
002056,独立董事,钱娟萍,:ACTED_IN
002056,独立董事,刘保钰,:ACTED_IN
002056,独立董事,吴次芳,:ACTED_IN
600532,董事长、董事,俞倪荣,:ACTED_IN
600532,董事长、董事,张辉,:ACTED_IN
600532,董事,卢奋奇,:ACTED_IN
600532,董事,郝军,:ACTED_IN
600532,独立董事,刘文新,:ACTED_IN
300194,董事长、董事,汪天祥,:ACTED_IN
300194,董事长、董事,蒋晨,:ACTED_IN
300194,董事,汤沁,:ACTED_IN
300194,董事,黄涛,:ACTED_IN
300194,董事,蒋宁,:ACTED_IN
300194,董事,汪伟,:ACTED_IN
300194,独立董事,马赟,:ACTED_IN
300194,独立董事,黎明,:ACTED_IN
300194,独立董事,李群英,:ACTED_IN
002406,董事长、董事,刘延生,:ACTED_IN
002406,董事长、董事,赵保江,:ACTED_IN
002406,董事,刘娅雪,:ACTED_IN
002406,董事,马喜岭,:ACTED_IN
002406,董事,齐建锋,:ACTED_IN
002406,董事,韩利,:ACTED_IN
002406,独立董事,董建平,:ACTED_IN
002406,独立董事,戴华,:ACTED_IN
002406,独立董事,王莉婷,:ACTED_IN
600861,董事长、董事,王禄征,:ACTED_IN
600861,董事长、董事,白凡,:ACTED_IN
600861,董事,于仲福,:ACTED_IN
600861,董事,郑军,:ACTED_IN
600861,独立董事,邰武淳,:ACTED_IN
600861,独立董事,刘友庆,:ACTED_IN
600861,独立董事,祖国丹,:ACTED_IN
000968,董事长、董事,王保玉,:ACTED_IN
000968,董事长、董事,董文敏,:ACTED_IN
000968,董事,杨军,:ACTED_IN
000968,董事,田永东,:ACTED_IN
000968,董事,刘家治,:ACTED_IN
000968,董事,赵向东,:ACTED_IN
000968,独立董事,余春宏,:ACTED_IN
000968,独立董事,武惠忠,:ACTED_IN
000968,独立董事,石悦,:ACTED_IN
601636,董事长、董事,姚培武,:ACTED_IN
601636,董事长、董事,张柏忠,:ACTED_IN
601636,董事,胡勇,:ACTED_IN
601636,董事,张国明,:ACTED_IN
601636,董事,候英兰,:ACTED_IN
601636,董事,俞其兵,:ACTED_IN
601636,独立董事,林楚荣,:ACTED_IN
601636,独立董事,郑立新,:ACTED_IN
601636,独立董事,严纲纲,:ACTED_IN
000987,董事长、董事,王恕慧,:ACTED_IN
000987,董事长、董事,刘艳,:ACTED_IN
000987,董事,姚朴,:ACTED_IN
000987,董事,李锋,:ACTED_IN
000987,董事,贺玉平,:ACTED_IN
000987,董事,沈洪涛,:ACTED_IN
000987,独立董事,刘涛,:ACTED_IN
000987,独立董事,杨春林,:ACTED_IN
000987,职工董事,吴勇高,:ACTED_IN
002113,董事长、董事,麦少军,:ACTED_IN
002113,董事长、董事,江峰,:ACTED_IN
002113,董事,戴浪涛,:ACTED_IN
002113,董事,赖钦祥,:ACTED_IN
002113,董事,何海颖,:ACTED_IN
002113,董事,汪世俊,:ACTED_IN
002113,独立董事,李晓明,:ACTED_IN
002113,独立董事,廖焕国,:ACTED_IN
002113,独立董事,邹建华,:ACTED_IN
600027,董事长、董事,赵建国,:ACTED_IN
600027,董事长、董事,王映黎,:ACTED_IN
600027,副董事长、董事,陈斌,:ACTED_IN
600027,副董事长、董事,田洪宝,:ACTED_IN
600027,董事,褚玉,:ACTED_IN
600027,董事,苟伟,:ACTED_IN
600027,董事,张科,:ACTED_IN
600027,董事,王传顺,:ACTED_IN
600027,独立董事,丁慧平,:ACTED_IN
600027,独立董事,宗文龙,:ACTED_IN
600027,独立董事,王大树,:ACTED_IN
